entry_time,exit_time,symbol,side,qty,entry_price,exit_price,gross_pnl,entry_cost,exit_cost,net_pnl,return_pct,hold_days
2025-10-07 00:00:00+00:00,2025-10-15 00:00:00+00:00,vcn,LONG,53,475.0,450.0,-1325.0,0.830775,0.7870500000000001,-1326.6178249999998,-0.05269584210526315,8
2025-10-07 00:00:00+00:00,2025-11-04 00:00:00+00:00,vcn,LONG,52,475.0,520.0,2340.0,0.8151,0.8923200000000002,2338.2925800000003,0.0946677157894737,28
2025-10-07 00:00:00+00:00,2025-12-12 00:00:00+00:00,vcn,LONG,54,475.0,472.0,-162.0,0.84645,0.8411040000000001,-163.687554,-0.0063815810526315795,66
2025-10-07 00:00:00+00:00,2025-12-19 00:00:00+00:00,vcn,LONG,51,475.0,479.0,204.0,0.7994250000000002,0.8061570000000001,202.39441799999997,0.008354774736842104,73
2025-10-21 00:00:00+00:00,2025-12-19 00:00:00+00:00,vcn,LONG,2,472.5,479.0,13.0,0.031185000000000004,0.031614,12.937201,0.013690159788359788,59
2025-10-21 00:00:00+00:00,2026-01-15 00:00:00+00:00,vcn,LONG,48,472.5,456.0,-792.0,0.7484400000000001,0.7223040000000002,-793.470744,-0.03498548253968254,86
2025-11-28 00:00:00+00:00,2026-01-15 00:00:00+00:00,vcn,LONG,5,471.0,456.0,-75.0,0.07771500000000002,0.07524000000000002,-75.15295499999999,-0.031912082802547766,48
2025-11-28 00:00:00+00:00,2026-02-02 00:00:00+00:00,vcn,LONG,53,471.0,429.0,-2226.0,0.8237790000000003,0.7503210000000002,-2227.5741,-0.08923503184713374,66
2025-12-15 00:00:00+00:00,2026-02-02 00:00:00+00:00,vcn,LONG,1,485.0,429.0,-56.0,0.016005000000000002,0.014157000000000003,-56.030162,-0.11552610721649484,49
2025-12-15 00:00:00+00:00,2026-02-06 00:00:00+00:00,vcn,LONG,51,485.0,410.0,-3825.0,0.816255,0.6900300000000001,-3826.5062850000004,-0.15470007216494847,53
2026-01-06 00:00:00+00:00,2026-02-06 00:00:00+00:00,vcn,LONG,3,477.0,410.0,-201.0,0.04722300000000001,0.04059000000000001,-201.087813,-0.14052258071278828,31
