entry_time,exit_time,symbol,side,qty,entry_price,exit_price,gross_pnl,entry_cost,exit_cost,net_pnl,return_pct,hold_days
2023-01-13 00:00:00+00:00,2023-01-20 00:00:00+00:00,lhm,LONG,19,1320.0,1411.0,1729.0,0.8276400000000002,0.8846970000000002,1727.287663,0.06887111893939395,7
2023-01-13 00:00:00+00:00,2023-01-27 00:00:00+00:00,lhm,LONG,20,1320.0,1370.0,1000.0,0.8712000000000001,0.9042000000000002,998.2246,0.03781153787878788,14
2023-01-13 00:00:00+00:00,2023-02-06 00:00:00+00:00,lhm,LONG,19,1320.0,1370.0,950.0,0.8276400000000002,0.85899,948.3133700000001,0.03781153787878788,24
2023-01-13 00:00:00+00:00,2023-02-16 00:00:00+00:00,lhm,LONG,17,1320.0,1405.0,1445.0,0.7405200000000001,0.788205,1443.4712749999999,0.06432581439393939,34
2023-01-26 00:00:00+00:00,2023-02-16 00:00:00+00:00,lhm,LONG,2,1308.0,1405.0,194.0,0.086328,0.09272999999999999,193.820942,0.07409057415902141,21
2023-01-26 00:00:00+00:00,2023-02-22 00:00:00+00:00,lhm,LONG,19,1308.0,1385.0,1463.0,0.8201160000000002,0.8683950000000001,1461.311489,0.05880055886850152,27
2023-01-31 00:00:00+00:00,2023-02-28 00:00:00+00:00,lhm,LONG,16,1425.0,1382.0,-688.0,0.7524000000000001,0.729696,-689.482096,-0.030240442807017542,28
2023-02-09 00:00:00+00:00,2023-02-28 00:00:00+00:00,lhm,LONG,3,1400.0,1382.0,-54.0,0.13860000000000003,0.13681800000000002,-54.275417999999995,-0.01292271857142857,19
2023-02-09 00:00:00+00:00,2023-03-03 00:00:00+00:00,lhm,LONG,19,1400.0,1389.0,-209.0,0.8778000000000001,0.8709030000000002,-210.748703,-0.007922883571428571,22
2023-02-21 00:00:00+00:00,2023-03-07 00:00:00+00:00,lhm,LONG,18,1421.0,1382.0,-702.0,0.8440740000000002,0.8209080000000001,-703.664982,-0.02751055524278677,14
2023-02-27 00:00:00+00:00,2023-03-07 00:00:00+00:00,lhm,LONG,1,1430.0,1382.0,-48.0,0.04719,0.045606,-48.092796,-0.03363132587412587,8
2023-02-27 00:00:00+00:00,2023-03-13 00:00:00+00:00,lhm,LONG,17,1430.0,1367.0,-1071.0,0.8022300000000001,0.7668870000000001,-1072.569117,-0.04412049020979021,14
2023-03-02 00:00:00+00:00,2023-03-13 00:00:00+00:00,lhm,LONG,2,1389.0,1367.0,-44.0,0.09167400000000002,0.09022200000000001,-44.181895999999995,-0.015904210223182145,11
2023-03-02 00:00:00+00:00,2023-03-28 00:00:00+00:00,lhm,LONG,18,1389.0,1373.0,-288.0,0.8250660000000001,0.8155620000000001,-289.640628,-0.01158469834413247,26
2023-03-06 00:00:00+00:00,2023-03-28 00:00:00+00:00,lhm,LONG,1,1383.0,1373.0,-10.0,0.045639000000000006,0.04530900000000001,-10.090948,-0.007296419378163412,22
2023-03-06 00:00:00+00:00,2023-04-12 00:00:00+00:00,lhm,LONG,18,1383.0,1402.0,342.0,0.8215020000000002,0.8327880000000002,340.34571,0.013671796818510485,37
2023-03-09 00:00:00+00:00,2023-04-12 00:00:00+00:00,lhm,LONG,1,1390.0,1402.0,12.0,0.04587000000000001,0.04626600000000001,11.907864,0.008566808633093526,34
2023-03-09 00:00:00+00:00,2023-04-14 00:00:00+00:00,lhm,LONG,18,1390.0,1401.0,198.0,0.8256600000000002,0.832194,196.342146,0.007847407913669065,36
2023-03-20 00:00:00+00:00,2023-04-14 00:00:00+00:00,lhm,LONG,1,1406.0,1401.0,-5.0,0.046398,0.046233,-5.092631,-0.003622070412517781,25
2023-03-20 00:00:00+00:00,2023-04-25 00:00:00+00:00,lhm,LONG,17,1406.0,1470.0,1088.0,0.7887660000000001,0.82467,1086.3865640000001,0.0454517012802276,36
2023-04-03 00:00:00+00:00,2023-04-25 00:00:00+00:00,lhm,LONG,1,1382.0,1470.0,88.0,0.045606,0.048510000000000005,87.905884,0.06360773082489146,22
2023-04-03 00:00:00+00:00,2023-04-28 00:00:00+00:00,lhm,LONG,18,1382.0,1460.0,1404.0,0.8209080000000001,0.8672400000000001,1402.311852,0.05637207959479016,25
2023-04-13 00:00:00+00:00,2023-04-28 00:00:00+00:00,lhm,LONG,1,1389.0,1460.0,71.0,0.04583700000000001,0.04818,70.90598299999999,0.051048223902087825,15
2023-04-13 00:00:00+00:00,2023-05-04 00:00:00+00:00,lhm,LONG,18,1389.0,1450.0,1098.0,0.8250660000000002,0.8613000000000002,1096.3136339999999,0.04384903743700504,21
2023-04-17 00:00:00+00:00,2023-05-04 00:00:00+00:00,lhm,LONG,1,1477.0,1450.0,-27.0,0.04874100000000001,0.04785000000000001,-27.096591,-0.018345694651320243,17
2023-04-17 00:00:00+00:00,2023-05-18 00:00:00+00:00,lhm,LONG,16,1477.0,1532.0,880.0,0.7798560000000001,0.8088960000000001,878.411248,0.03717041503046716,31
2023-04-27 00:00:00+00:00,2023-05-18 00:00:00+00:00,lhm,LONG,2,1460.0,1532.0,144.0,0.09636,0.10111200000000001,143.802528,0.04924744109589041,21
2023-04-27 00:00:00+00:00,2023-05-24 00:00:00+00:00,lhm,LONG,17,1460.0,1520.0,1020.0,0.8190600000000001,0.8527200000000003,1018.32822,0.04102853424657534,27
2023-05-02 00:00:00+00:00,2023-05-24 00:00:00+00:00,lhm,LONG,1,1485.0,1520.0,35.0,0.04900500000000001,0.05016000000000001,34.900835,0.023502245791245793,22
2023-05-02 00:00:00+00:00,2023-06-06 00:00:00+00:00,lhm,LONG,18,1485.0,1631.0,2628.0,0.8820900000000003,0.9688140000000002,2626.149096,0.09824725387205388,35
2023-05-09 00:00:00+00:00,2023-06-14 00:00:00+00:00,lhm,LONG,18,1512.0,1666.0,2772.0,0.8981280000000001,0.9896040000000002,2770.1122680000003,0.10178249074074075,36
2023-05-23 00:00:00+00:00,2023-06-20 00:00:00+00:00,lhm,LONG,18,1567.0,1750.0,3294.0,0.9307980000000002,1.0395000000000003,3292.0297020000003,0.11671380918953415,28
2023-05-29 00:00:00+00:00,2023-06-22 00:00:00+00:00,lhm,LONG,17,1559.0,1774.0,3655.0,0.8745990000000002,0.9952140000000003,3653.1301869999998,0.1378383649775497,24
2023-06-08 00:00:00+00:00,2023-06-22 00:00:00+00:00,lhm,LONG,1,1664.0,1774.0,110.0,0.054912000000000016,0.05854200000000002,109.886546,0.06603758774038461,14
2023-06-08 00:00:00+00:00,2023-07-07 00:00:00+00:00,lhm,LONG,17,1664.0,1751.0,1479.0,0.9335040000000003,0.9823110000000003,1477.084185,0.05221592848557692,29
2023-06-15 00:00:00+00:00,2023-07-07 00:00:00+00:00,lhm,LONG,1,1698.0,1751.0,53.0,0.05603400000000001,0.057783000000000015,52.886183,0.03114616195524146,22
2023-06-15 00:00:00+00:00,2023-07-14 00:00:00+00:00,lhm,LONG,16,1698.0,1730.0,512.0,0.8965440000000001,0.9134400000000001,510.190016,0.0187790789163722,29
2023-06-21 00:00:00+00:00,2023-07-14 00:00:00+00:00,lhm,LONG,2,1700.0,1730.0,60.0,0.11220000000000002,0.11418000000000002,59.77362,0.017580476470588236,23
2023-06-21 00:00:00+00:00,2023-07-26 00:00:00+00:00,lhm,LONG,17,1700.0,1800.0,1700.0,0.9537000000000002,1.0098,1698.0365,0.058755588235294115,35
2023-06-26 00:00:00+00:00,2023-07-26 00:00:00+00:00,lhm,LONG,1,1773.0,1800.0,27.0,0.058509000000000005,0.05940000000000001,26.882091,0.01516192385786802,30
2023-06-26 00:00:00+00:00,2023-08-02 00:00:00+00:00,lhm,LONG,16,1773.0,1760.0,-208.0,0.9361440000000001,0.9292800000000001,-209.86542400000002,-0.007397963338973492,37
2023-07-12 00:00:00+00:00,2023-08-02 00:00:00+00:00,lhm,LONG,2,1795.0,1760.0,-70.0,0.11847,0.11616000000000001,-70.23463,-0.019563963788300835,21
2023-07-12 00:00:00+00:00,2023-08-07 00:00:00+00:00,lhm,LONG,17,1795.0,1800.0,85.0,1.006995,1.0098,82.983205,0.0027194233983286907,26
2023-07-20 00:00:00+00:00,2023-08-07 00:00:00+00:00,lhm,LONG,1,1798.0,1800.0,2.0,0.05933400000000001,0.05940000000000001,1.881266,0.0010463103448275864,18
2023-07-20 00:00:00+00:00,2023-08-10 00:00:00+00:00,lhm,LONG,15,1798.0,1782.0,-240.0,0.8900100000000002,0.8820900000000003,-241.7721,-0.00896448275862069,21
2023-07-28 00:00:00+00:00,2023-08-10 00:00:00+00:00,lhm,LONG,3,1752.0,1782.0,90.0,0.17344800000000002,0.17641800000000002,89.65013400000001,0.017056722602739726,13
2023-07-28 00:00:00+00:00,2023-08-18 00:00:00+00:00,lhm,LONG,16,1752.0,1794.0,672.0,0.9250560000000001,0.9472320000000002,670.127712,0.023905811643835616,21
2023-08-03 00:00:00+00:00,2023-08-18 00:00:00+00:00,lhm,LONG,2,1770.0,1794.0,48.0,0.11682000000000002,0.11840400000000002,47.764776000000005,0.013492874576271187,15
2023-08-03 00:00:00+00:00,2023-08-23 00:00:00+00:00,lhm,LONG,13,1770.0,1752.0,-234.0,0.7593300000000002,0.7516080000000002,-235.510938,-0.01023515593220339,20
2023-08-03 00:00:00+00:00,2023-08-29 00:00:00+00:00,lhm,LONG,3,1770.0,1750.0,-60.0,0.17523,0.17325000000000004,-60.34848,-0.011365062146892656,26
2023-08-09 00:00:00+00:00,2023-08-29 00:00:00+00:00,lhm,LONG,15,1804.0,1750.0,-810.0,0.8929800000000003,0.8662500000000003,-811.75923,-0.029998493348115298,20
2023-08-09 00:00:00+00:00,2023-09-01 00:00:00+00:00,lhm,LONG,3,1804.0,1749.0,-165.0,0.17859599999999998,0.17315100000000005,-165.351747,-0.030552798780487802,23
2023-08-11 00:00:00+00:00,2023-09-01 00:00:00+00:00,lhm,LONG,15,1795.0,1749.0,-690.0,0.8885250000000002,0.8657550000000003,-691.75428,-0.025691895264623954,21
2023-08-11 00:00:00+00:00,2023-09-15 00:00:00+00:00,lhm,LONG,3,1795.0,1710.0,-255.0,0.177705,0.16929000000000005,-255.346995,-0.04741819777158774,35
2023-08-25 00:00:00+00:00,2023-09-15 00:00:00+00:00,lhm,LONG,14,1760.0,1710.0,-700.0,0.8131200000000001,0.7900200000000002,-701.60314,-0.028474153409090912,21
2023-08-25 00:00:00+00:00,2023-09-19 00:00:00+00:00,lhm,LONG,17,1760.0,1705.0,-935.0,0.9873600000000002,0.9565050000000002,-936.943865,-0.03131496875,25
2023-08-31 00:00:00+00:00,2023-09-19 00:00:00+00:00,lhm,LONG,1,1750.0,1705.0,-45.0,0.05775000000000002,0.05626500000000001,-45.114015,-0.025779437142857145,19
2023-08-31 00:00:00+00:00,2023-10-03 00:00:00+00:00,lhm,LONG,17,1750.0,1700.0,-850.0,0.9817500000000003,0.9537000000000002,-851.9354500000001,-0.028636485714285717,33
2023-09-12 00:00:00+00:00,2023-10-03 00:00:00+00:00,lhm,LONG,1,1800.0,1700.0,-100.0,0.059400000000000015,0.05610000000000001,-100.1155,-0.05561972222222222,21
2023-09-12 00:00:00+00:00,2023-10-18 00:00:00+00:00,lhm,LONG,15,1800.0,1870.0,1050.0,0.8910000000000002,0.9256500000000001,1048.18335,0.038821605555555555,36
2023-09-18 00:00:00+00:00,2023-10-18 00:00:00+00:00,lhm,LONG,2,1712.0,1870.0,316.0,0.11299200000000001,0.12342000000000002,315.76358799999997,0.09222067406542055,30
2023-09-18 00:00:00+00:00,2023-10-25 00:00:00+00:00,lhm,LONG,17,1712.0,1920.0,3536.0,0.9604320000000002,1.0771200000000003,3533.962448,0.12142531775700935,37
2023-09-26 00:00:00+00:00,2023-11-13 00:00:00+00:00,lhm,LONG,17,1700.0,1899.0,3383.0,0.9537000000000002,1.0653390000000003,3380.9809609999998,0.11698896058823528,48
2023-09-26 00:00:00+00:00,2023-11-22 00:00:00+00:00,lhm,LONG,1,1700.0,1865.0,165.0,0.05610000000000004,0.06154500000000001,164.88235500000002,0.0969896205882353,57
2023-10-06 00:00:00+00:00,2023-11-22 00:00:00+00:00,lhm,LONG,14,1864.0,1865.0,14.0,0.8611680000000002,0.8616300000000001,12.277202,0.0004704629828326181,47
2023-10-19 00:00:00+00:00,2023-11-22 00:00:00+00:00,lhm,LONG,2,1979.0,1865.0,-228.0,0.130614,0.12309000000000002,-228.253704,-0.057668949974734714,34
2023-10-19 00:00:00+00:00,2023-11-27 00:00:00+00:00,lhm,LONG,16,1979.0,1890.0,-1424.0,1.044912,0.9979200000000001,-1426.042832,-0.04503672410308237,39
2023-11-03 00:00:00+00:00,2023-11-27 00:00:00+00:00,lhm,LONG,1,1900.0,1890.0,-10.0,0.06270000000000002,0.06237000000000001,-10.12507,-0.005328984210526315,24
2023-11-03 00:00:00+00:00,2023-12-05 00:00:00+00:00,lhm,LONG,16,1900.0,1860.0,-640.0,1.0032000000000003,0.9820800000000003,-641.98528,-0.021117936842105264,32
2023-11-17 00:00:00+00:00,2023-12-05 00:00:00+00:00,lhm,LONG,1,1850.0,1860.0,10.0,0.06105000000000001,0.06138000000000002,9.87757,0.0053392270270270275,18
2023-11-17 00:00:00+00:00,2023-12-21 00:00:00+00:00,lhm,LONG,17,1850.0,1960.0,1870.0,1.0378500000000002,1.09956,1867.86259,0.0593914972972973,34
2023-11-23 00:00:00+00:00,2023-12-26 00:00:00+00:00,lhm,LONG,17,1888.0,1918.0,510.0,1.059168,1.0759980000000002,507.864834,0.015823306144067795,33
2023-12-04 00:00:00+00:00,2023-12-29 00:00:00+00:00,lhm,LONG,17,1852.0,1920.0,1156.0,1.038972,1.0771200000000003,1153.883908,0.03664985097192225,25
2023-12-07 00:00:00+00:00,2024-01-22 00:00:00+00:00,lhm,LONG,17,1883.0,2068.0,3145.0,1.0563630000000002,1.160148,3142.783489,0.09817823526287839,46
2023-12-25 00:00:00+00:00,2024-01-29 00:00:00+00:00,lhm,LONG,17,1950.0,2046.0,1632.0,1.0939500000000002,1.1478060000000003,1629.758244,0.04916314461538462,35
2023-12-28 00:00:00+00:00,2024-02-14 00:00:00+00:00,lhm,LONG,17,1926.0,1990.0,1088.0,1.0804860000000003,1.1163900000000002,1085.803124,0.03316239460020769,48
2024-01-04 00:00:00+00:00,2024-02-21 00:00:00+00:00,lhm,LONG,17,1950.0,2000.0,850.0,1.0939500000000002,1.1220000000000003,847.7840500000001,0.02557417948717949,48
2024-01-24 00:00:00+00:00,2024-02-28 00:00:00+00:00,lhm,LONG,17,2049.0,1980.0,-1173.0,1.149489,1.1107800000000003,-1175.2602689999999,-0.03373985212298682,35
2024-02-05 00:00:00+00:00,2024-03-01 00:00:00+00:00,lhm,LONG,17,1980.0,1999.0,323.0,1.1107800000000003,1.1214390000000003,320.767781,0.00952964292929293,25
2024-02-15 00:00:00+00:00,2024-03-07 00:00:00+00:00,lhm,LONG,17,2005.0,1965.0,-680.0,1.1248050000000003,1.102365,-682.22717,-0.020015466334164587,21
2024-02-26 00:00:00+00:00,2024-03-12 00:00:00+00:00,lhm,LONG,17,1992.0,1970.0,-374.0,1.117512,1.1051700000000002,-376.22268199999996,-0.011109812248995984,15
2024-02-29 00:00:00+00:00,2024-03-20 00:00:00+00:00,lhm,LONG,17,1980.0,1990.0,170.0,1.1107800000000003,1.1163900000000002,167.77283,0.0049843383838383834,20
2024-03-06 00:00:00+00:00,2024-03-27 00:00:00+00:00,lhm,LONG,17,2000.0,1976.0,-408.0,1.1220000000000003,1.1085360000000002,-410.23053600000003,-0.012065604,21
2024-03-11 00:00:00+00:00,2024-03-29 00:00:00+00:00,lhm,LONG,17,1970.0,1985.0,255.0,1.1051700000000002,1.113585,252.781245,0.00754796192893401,18
2024-03-15 00:00:00+00:00,2024-04-23 00:00:00+00:00,lhm,LONG,17,1968.0,1990.0,374.0,1.1040480000000001,1.1163900000000002,371.779562,0.011112492886178861,39
2024-03-26 00:00:00+00:00,2024-05-06 00:00:00+00:00,lhm,LONG,17,1990.0,2000.0,170.0,1.1163900000000002,1.1220000000000003,167.76161,0.004958959798994975,41
2024-03-28 00:00:00+00:00,2024-05-14 00:00:00+00:00,lhm,LONG,17,1995.0,2000.0,85.0,1.1191950000000002,1.1220000000000003,82.758805,0.0024401829573934834,47
2024-04-08 00:00:00+00:00,2024-05-22 00:00:00+00:00,lhm,LONG,17,1960.0,2002.0,714.0,1.09956,1.123122,711.777318,0.021361864285714287,44
