Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Best Params
bollinger (best),0.2459299840834257,93408.08298305,0.934108851831978,14,100.0,-0.17311152666645124,0.8529478590933683,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 2.5, ""bb_window"": 14}}"
macd (best),0.1692170500133492,59839.981047735986,0.5983998104773565,88,64.77272727272727,-0.19270373935174068,0.608847186117009,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 8, ""macd_signal_window"": 5, ""macd_slow_window"": 20}}"
sma_price (best),0.15810402857172257,55325.48453055101,0.5532548453055124,110,56.36363636363636,-0.18309400610752857,0.5739084332378745,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 10}}"
rsi (best),0.09502979499583719,31303.955275090964,0.31303955275090956,33,84.84848484848484,-0.08070114253912153,1.0298778837047562,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_window"": 7}}"
buy_hold,0.07421021394918847,23955.90000000001,0.23956079662492402,0,,-0.08641350622477195,0.6559427354632897,"{""buy_pct_cash"": 1.0}"
