entry_time,exit_time,symbol,side,qty,entry_price,exit_price,gross_pnl,entry_cost,exit_cost,net_pnl,return_pct,hold_days
2023-01-19 00:00:00+00:00,2023-01-30 00:00:00+00:00,atw,LONG,51,371.0,360.0,-561.0,0.6243930000000001,0.6058800000000001,-562.230273,-0.029714617250673855,11
2023-01-19 00:00:00+00:00,2023-03-08 00:00:00+00:00,atw,LONG,60,371.0,399.0,1680.0,0.7345800000000001,0.7900200000000001,1678.4754,0.07540320754716981,48
2023-01-19 00:00:00+00:00,2023-04-11 00:00:00+00:00,atw,LONG,61,371.0,400.0,1769.0,0.746823,0.8052000000000001,1767.447977,0.07809853638814017,82
2023-01-19 00:00:00+00:00,2023-04-14 00:00:00+00:00,atw,LONG,30,371.0,400.0,870.0,0.3672900000000001,0.3960000000000001,869.23671,0.07809853638814017,85
2023-02-02 00:00:00+00:00,2023-04-14 00:00:00+00:00,atw,LONG,32,365.0,400.0,1120.0,0.38544,0.42240000000000005,1119.19216,0.09582124657534247,71
2023-02-02 00:00:00+00:00,2023-05-04 00:00:00+00:00,atw,LONG,57,365.0,397.0,1824.0,0.6865650000000001,0.7467570000000001,1822.5666780000001,0.0876023397260274,91
2023-04-06 00:00:00+00:00,2023-05-04 00:00:00+00:00,atw,LONG,4,403.95,397.0,-27.799999999999955,0.053321400000000005,0.05240400000000001,-27.905725399999955,-0.0172705318727565,28
2023-04-06 00:00:00+00:00,2023-06-13 00:00:00+00:00,atw,LONG,60,403.95,426.0,1323.0000000000007,0.7998210000000001,0.8434800000000001,1321.3566990000006,0.05451816227255851,68
2023-04-12 00:00:00+00:00,2023-06-13 00:00:00+00:00,atw,LONG,1,400.0,426.0,26.0,0.013200000000000002,0.014058000000000003,25.972742,0.064931855,62
2023-04-12 00:00:00+00:00,2023-06-27 00:00:00+00:00,atw,LONG,61,400.0,438.25,2333.25,0.8052000000000001,0.8821972500000002,2331.56260275,0.095555844375,76
2023-04-26 00:00:00+00:00,2023-08-09 00:00:00+00:00,atw,LONG,60,404.95,450.3,2721.0000000000014,0.8018010000000001,0.8915940000000002,2719.306605000001,0.1119194388196074,105
2023-04-26 00:00:00+00:00,2023-09-05 00:00:00+00:00,atw,LONG,1,404.95,451.25,46.30000000000001,0.013363349999999996,0.014891250000000002,46.271745400000015,0.11426533004074581,132
2023-05-15 00:00:00+00:00,2023-09-05 00:00:00+00:00,atw,LONG,59,409.95,451.25,2436.7000000000007,0.7981726500000002,0.8785837500000001,2435.0232436000006,0.10067466861812419,113
2023-05-15 00:00:00+00:00,2023-10-25 00:00:00+00:00,atw,LONG,1,409.95,467.05,57.10000000000002,0.013528350000000078,0.015412650000000003,57.07105900000002,0.13921468227832667,163
2023-06-16 00:00:00+00:00,2023-10-25 00:00:00+00:00,atw,LONG,59,436.0,467.05,1831.9500000000007,0.8488920000000001,0.9093463500000002,1830.1917616500007,0.07114724621559636,131
2023-07-24 00:00:00+00:00,2023-11-28 00:00:00+00:00,atw,LONG,59,443.05,457.0,823.0499999999993,0.8626183500000002,0.8897790000000002,821.2976026499992,0.03141924918180789,127
2023-09-04 00:00:00+00:00,2023-11-28 00:00:00+00:00,atw,LONG,1,455.0,457.0,2.0,0.015015000000000002,0.015081000000000004,1.969904,0.004329459340659341,85
2023-09-04 00:00:00+00:00,2023-12-28 00:00:00+00:00,atw,LONG,58,455.0,462.0,406.0,0.8708700000000001,0.8842680000000003,404.24486199999996,0.015318107692307691,115
2023-09-21 00:00:00+00:00,2023-12-28 00:00:00+00:00,atw,LONG,2,446.7,462.0,30.600000000000023,0.029482200000000007,0.03049200000000001,30.540025800000024,0.03418404499664207,98
2023-09-21 00:00:00+00:00,2024-01-30 00:00:00+00:00,atw,LONG,59,446.7,478.3,1864.4000000000015,0.8697249000000001,0.9312501000000001,1862.5990250000016,0.07067265502574441,131
2023-11-20 00:00:00+00:00,2024-01-30 00:00:00+00:00,atw,LONG,1,468.0,478.3,10.300000000000011,0.015444,0.015783900000000003,10.26877210000001,0.02194182072649575,71
2023-11-20 00:00:00+00:00,2024-03-01 00:00:00+00:00,atw,LONG,58,468.0,508.0,2320.0,0.895752,0.9723120000000002,2318.131936,0.08540126495726497,102
2023-12-13 00:00:00+00:00,2024-03-01 00:00:00+00:00,atw,LONG,1,463.0,508.0,45.0,0.015279000000000001,0.016764000000000005,44.967957,0.0971230172786177,79
2023-12-13 00:00:00+00:00,2024-03-25 00:00:00+00:00,atw,LONG,58,463.0,504.0,2378.0,0.886182,0.9646560000000002,2376.1491619999997,0.08848399352051835,103
2024-01-08 00:00:00+00:00,2024-03-25 00:00:00+00:00,atw,LONG,1,466.6,504.0,37.39999999999998,0.015397800000000001,0.016632,37.367970199999974,0.0800856626660951,77
2024-01-08 00:00:00+00:00,2024-04-02 00:00:00+00:00,atw,LONG,59,466.6,505.0,2265.5999999999985,0.9084702000000001,0.9832350000000002,2263.7082947999984,0.08222875525075005,85
2024-02-07 00:00:00+00:00,2024-04-16 00:00:00+00:00,atw,LONG,58,491.25,505.7,838.0999999999993,0.9402525000000002,0.9679098000000002,836.1918376999993,0.029347787582697175,69
2024-03-19 00:00:00+00:00,2024-04-16 00:00:00+00:00,atw,LONG,1,507.6,505.7,-1.900000000000034,0.016750800000000003,0.0166881,-1.9334389000000343,-0.0038089812844760325,28
2024-03-19 00:00:00+00:00,2024-05-21 00:00:00+00:00,atw,LONG,57,507.6,510.0,136.7999999999987,0.9547956000000002,0.9593100000000001,134.8858943999987,0.004661976359338017,63
2024-03-29 00:00:00+00:00,2024-05-21 00:00:00+00:00,atw,LONG,2,504.1,510.0,11.799999999999955,0.033270600000000004,0.03366,11.733069399999955,0.011637640745883708,53
2024-03-29 00:00:00+00:00,2024-05-24 00:00:00+00:00,atw,LONG,57,504.1,510.0,336.2999999999987,0.9482121000000001,0.9593100000000001,334.3924778999987,0.011637640745883708,56
2024-04-15 00:00:00+00:00,2024-05-24 00:00:00+00:00,atw,LONG,2,509.0,510.0,2.0,0.033594000000000006,0.03366,1.932746,0.0018985717092337919,39
2024-04-15 00:00:00+00:00,2024-06-06 00:00:00+00:00,atw,LONG,56,509.0,511.0,112.0,0.9406320000000002,0.9443280000000003,110.11504000000001,0.003863143418467584,52
2024-05-06 00:00:00+00:00,2024-06-06 00:00:00+00:00,atw,LONG,2,503.0,511.0,16.0,0.033198000000000005,0.033726000000000006,15.933076,0.015838047713717694,31
2024-05-06 00:00:00+00:00,2024-07-12 00:00:00+00:00,atw,LONG,57,503.0,506.0,171.0,0.9461430000000002,0.9517860000000001,169.102071,0.005898017892644135,67
2024-05-23 00:00:00+00:00,2024-07-12 00:00:00+00:00,atw,LONG,1,514.0,506.0,-8.0,0.016962000000000005,0.016698,-8.03366,-0.015629688715953306,50
2024-05-23 00:00:00+00:00,2024-07-24 00:00:00+00:00,atw,LONG,58,514.0,521.2,417.60000000000264,0.9837960000000002,0.9975768000000003,415.61862720000266,0.013941319844358067,62
2024-05-30 00:00:00+00:00,2024-08-09 00:00:00+00:00,atw,LONG,58,519.0,537.1,1049.8000000000013,0.9933660000000002,1.0280094000000002,1047.7786246000014,0.03480760828516383,71
2024-06-26 00:00:00+00:00,2024-10-03 00:00:00+00:00,atw,LONG,57,519.0,533.2,809.4000000000026,0.9762390000000001,1.0029492000000002,807.4208118000026,0.027293405394990457,99
2024-07-22 00:00:00+00:00,2024-11-26 00:00:00+00:00,atw,LONG,56,523.0,562.1,2189.6000000000013,0.9665040000000003,1.0387608,2187.594735200001,0.07469252715105167,127
2024-07-25 00:00:00+00:00,2024-11-26 00:00:00+00:00,atw,LONG,1,520.5,562.1,41.60000000000002,0.0171765,0.0185493,41.56427420000003,0.07985451335254569,124
2024-07-25 00:00:00+00:00,2024-12-09 00:00:00+00:00,atw,LONG,57,520.5,572.5,2964.0,0.9790605,1.0768725000000001,2961.9440670000004,0.09983464169068205,137
