Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Best Params
bollinger (best),0.07494547884851932,24638.985253780513,0.2463898525378072,24,79.16666666666666,-0.2168800475613989,0.37144332589983614,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 2.0, ""bb_window"": 10}}"
sma_price (best),0.0645833028598799,21013.332281357987,0.2101333228135791,237,49.789029535864984,-0.24679085345801155,0.28745414128039565,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 5}}"
macd (best),0.05730790528519125,18510.51610803652,0.1851051610803669,52,57.692307692307686,-0.24785836929413774,0.2636698223780948,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 10, ""macd_signal_window"": 12, ""macd_slow_window"": 30}}"
rsi (best),0.033239281390797126,10411.461062919581,0.10478802916841712,43,72.09302325581395,-0.1322243874232547,0.3316997979394295,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_window"": 5}}"
buy_hold,0.0068948275027422845,2102.550000000003,0.021161493991721292,0,,-0.09052974679240566,0.10281894167747194,"{""buy_pct_cash"": 1.0}"
