entry_time,exit_time,symbol,side,qty,entry_price,exit_price,gross_pnl,entry_cost,exit_cost,net_pnl,return_pct,hold_days
2023-01-05 00:00:00+00:00,2023-02-27 00:00:00+00:00,msa,LONG,122,205.0,223.85,2299.6999999999994,0.8253300000000001,0.9012201000000002,2297.973449899999,0.09188218512195119,53
2023-01-05 00:00:00+00:00,2023-04-27 00:00:00+00:00,msa,LONG,123,205.0,223.95,2330.8499999999985,0.832095,0.9090130500000002,2329.1088919499985,0.09236997390243896,112
2023-01-05 00:00:00+00:00,2023-05-02 00:00:00+00:00,msa,LONG,92,205.0,230.0,2300.0,0.62238,0.6982800000000001,2298.67934,0.12188119512195122,117
2023-01-05 00:00:00+00:00,2023-05-29 00:00:00+00:00,msa,LONG,69,205.0,247.0,2898.0,0.4667850000000001,0.562419,2896.970796,0.20480528780487806,144
2023-01-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,msa,LONG,52,205.0,259.9,2854.799999999999,0.3517800000000001,0.44598840000000006,2854.002231599999,0.2677300404878048,181
2023-01-05 00:00:00+00:00,2023-07-21 00:00:00+00:00,msa,LONG,29,205.0,265.6,1757.4000000000005,0.19618500000000005,0.2541792000000001,1756.9496358000006,0.29553400097560983,197
2023-03-14 00:00:00+00:00,2023-07-21 00:00:00+00:00,msa,LONG,10,212.0,265.6,536.0000000000002,0.06996,0.08764800000000002,535.8423920000002,0.252755845283019,129
2023-03-14 00:00:00+00:00,2023-10-06 00:00:00+00:00,msa,LONG,29,212.0,284.9,2114.0999999999995,0.202884,0.2726493,2113.6244666999996,0.3437905768867924,206
2023-03-14 00:00:00+00:00,2023-12-15 00:00:00+00:00,msa,LONG,87,212.0,270.25,5067.75,0.608652,0.7758877500000001,5066.36546025,0.2746890837264151,276
2023-11-16 00:00:00+00:00,2023-12-15 00:00:00+00:00,msa,LONG,27,268.8,270.25,39.14999999999969,0.23950080000000004,0.24079275,38.669706449999694,0.005328167224702338,29
2023-11-16 00:00:00+00:00,2024-02-22 00:00:00+00:00,msa,LONG,113,268.8,290.5,2452.0999999999985,1.0023552000000002,1.0832745000000001,2450.014370299999,0.08066050260416663,98
2023-11-16 00:00:00+00:00,2024-04-08 00:00:00+00:00,msa,LONG,113,268.8,281.0,1378.5999999999988,1.0023552000000002,1.0478490000000003,1376.5497957999987,0.04531940699404757,144
2023-11-16 00:00:00+00:00,2024-05-24 00:00:00+00:00,msa,LONG,85,268.8,291.0,1886.999999999999,0.7539840000000001,0.8162550000000001,1885.4297609999992,0.0825205602678571,190
2023-11-16 00:00:00+00:00,2024-06-10 00:00:00+00:00,msa,LONG,28,268.8,290.2,599.1999999999994,0.24837120000000013,0.26814480000000007,598.6834839999995,0.0795444680059523,207
2024-01-30 00:00:00+00:00,2024-06-10 00:00:00+00:00,msa,LONG,36,274.6,290.2,561.5999999999988,0.3262248000000001,0.3447576000000001,560.9290175999988,0.056742030589948894,132
2024-01-30 00:00:00+00:00,2024-06-14 00:00:00+00:00,msa,LONG,48,274.6,305.0,1459.199999999999,0.43496640000000014,0.4831200000000001,1458.281913599999,0.11063682884195183,136
2024-01-30 00:00:00+00:00,2024-06-26 00:00:00+00:00,msa,LONG,29,274.6,312.1,1087.5,0.2627922000000001,0.29867970000000005,1086.9385281,0.13649176584122358,148
2024-03-08 00:00:00+00:00,2024-06-26 00:00:00+00:00,msa,LONG,7,290.0,312.1,154.70000000000016,0.06699000000000001,0.07209510000000001,154.56091490000014,0.076138381724138,110
