Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Best Params
sma_price (best),0.08983751008165974,29976.36444669003,0.2997636444669014,208,50.96153846153846,-0.1568024859640782,0.4336723914784284,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 5}}"
macd (best),0.08975681010509051,29947.035004919977,0.2994703500491991,22,40.909090909090914,-0.17686227709444036,0.4196972190824034,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 26, ""macd_signal_window"": 20, ""macd_slow_window"": 50}}"
rsi (best),0.05634093635306692,18180.510055270075,0.18180510055270038,36,80.55555555555556,-0.0654550947050152,0.6777179200462676,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_window"": 5}}"
bollinger (best),0.04703106227445453,15034.776697719994,0.15034776697719798,12,83.33333333333334,-0.14811064662127682,0.29260219619740346,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 2.5, ""bb_window"": 14}}"
buy_hold,0.025313551244313004,7902.0,0.07916307665573719,0,,-0.07062330993270594,0.34028412408074105,"{""buy_pct_cash"": 1.0}"
