Strategy,CAGR,PnL,Total Return,# Trades,Win %,Max Drawdown,Sharpe,Best Params
sma_price (best),1.2248503145660923,995978.9774842589,10.440381988630257,43,81.3953488372093,-0.2769917747409697,3.3774361662868757,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""window"": 50}}"
macd (best),1.1096071011326694,872843.3317111225,8.728433317111238,27,88.88888888888889,-0.2836048997526044,3.241563352563102,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""macd_fast_window"": 26, ""macd_signal_window"": 20, ""macd_slow_window"": 50}}"
buy_hold,0.5744340092010132,295366.05,2.988046984051326,0,,-0.2619333747492879,2.3963017677006886,"{""buy_pct_cash"": 1.0}"
bollinger (best),0.3312372831053676,139157.135823317,1.3915713582331648,11,100.0,-0.0999931369115461,2.719950017285342,"{""portfolio"": {""buy_pct_cash"": 1.0, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 0.25, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""bb_k"": 3.0, ""bb_window"": 50}}"
rsi (best),0.06637256820323545,21634.252927671536,0.21634252927671493,25,80.0,-0.09875540067993327,0.7846587997454573,"{""portfolio"": {""buy_pct_cash"": 0.25, ""cooldown_bars"": 0, ""min_return_before_sell"": 0.0, ""rebalance_policy"": ""on_change"", ""sell_pct_shares"": 1.0, ""sizing_mode"": ""pct_cash_shares""}, ""strategy"": {""rsi_window"": 5}}"
